isin,name,review_group,review_priority,asset_type,asset_subtype,region_primary,equity_style_box,market_cap_bias,fi_credit_bucket,fi_duration_bucket,risk_bucket,is_suitable_low_risk,classification_confidence,exposure_confidence,warnings,audit_flags,legacy_asset_class,legacy_category,equity_exposure,bond_exposure,cash_exposure,other_exposure
LU0766123821,Fidelity Funds - China Focus Fund E-Acc-EUR,ALL_CONFLICTS,20,EQUITY,US_EQUITY,US,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV China,100.0,0.0,0.0,0.0
LU0769137737,BlackRock Global Funds - Continental European Flexible Fund Class A2 (USD),ALL_CONFLICTS,20,EQUITY,GLOBAL_EQUITY,GLOBAL,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Europa ex-RU Cap. Grande,100.0,0.0,0.0,0.0
LU0778324086,Fidelity Funds - Asian Special Situations Fund E-Acc-EUR,ALL_CONFLICTS,20,EQUITY,ASIA_PACIFIC_EQUITY,ASIA_DEV,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Asia (ex-Japón),100.0,0.0,0.0,0.0
LU0813337002,DWS Invest Latin American Equities NC,ALL_CONFLICTS,20,EQUITY,US_EQUITY,US,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Latinoamérica,100.0,0.0,0.0,0.0
LU0815263628,Morgan Stanley Investment Funds - Emerging Leaders Equity Fund A,ALL_CONFLICTS,20,EQUITY,GLOBAL_EQUITY,GLOBAL,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Global Emergente,100.0,0.0,0.0,0.0
LU0823411706,BNP Paribas Funds Consumer InnovatorsClassic Capitalisation,ALL_CONFLICTS,20,EQUITY,US_EQUITY,US,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Sector Consumo,100.0,0.0,0.0,0.0
LU0823421689,BNP Paribas Funds Disruptive Technology Classic Capitalisation,ALL_CONFLICTS,20,EQUITY,SECTOR_EQUITY_TECH,US,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Sector Tecnología,100.0,0.0,0.0,0.0
LU0835722488,RAM (Lux) Systematic Funds - Emerging Markets Equities OP EUR,ALL_CONFLICTS,20,EQUITY,GLOBAL_EQUITY,GLOBAL,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Global Emergente,100.0,0.0,0.0,0.0
LU0861897477,Abante Global Funds Spanish Opportunities Class B,ALL_CONFLICTS,20,EQUITY,GLOBAL_EQUITY,GLOBAL,UNKNOWN,MID,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV España,100.0,0.0,0.0,0.0
LU0918140210,T. Rowe Price Funds SICAV - US Smaller Companies Equity Fund A (EUR),ALL_CONFLICTS,20,EQUITY,US_EQUITY,US,UNKNOWN,SMALL,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV USA Cap. Pequeña,100.0,0.0,0.0,0.0
LU0922333322,Fidelity Funds - Italy Fund A-Acc-EUR,ALL_CONFLICTS,20,EQUITY,EUROPE_EQUITY,EUROPE,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Italia,100.0,0.0,0.0,0.0
LU0935222900,Natixis AM Funds - Ostrum Euro Inflation R/A (EUR),ALL_CONFLICTS,20,FIXED_INCOME,INFLATION_LINKED_BOND,EUROZONE,UNKNOWN,UNKNOWN,HIGH_QUALITY,UNKNOWN,LOW,True,0.9,0.4,,FI_WITHOUT_DURATION,RF,RF Bonos Ligados Inflación EUR,0.0,100.0,0.0,0.0
LU0995386439,EDM Inversion/Spanish Equity R EUR,ALL_CONFLICTS,20,EQUITY,EUROPE_EQUITY,EUROPE,UNKNOWN,MID,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV España,100.0,0.0,0.0,0.0
LU1066281574,SIH FCP - Equity Spain A Classic,ALL_CONFLICTS,20,EQUITY,EUROPE_EQUITY,EUROPE,UNKNOWN,MID,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV España,100.0,0.0,0.0,0.0
LU1120766388,Candriam Equities L Biotechnology Class C EUR Cap,ALL_CONFLICTS,20,EQUITY,SECTOR_EQUITY_TECH,US,UNKNOWN,SMALL,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Sector Biotecnología,100.0,0.0,0.0,0.0
LU1162516717,BlackRock Systematic Global Equity Absolute Return Fund A2 EUR Hedged,ALL_CONFLICTS,20,ALTERNATIVE,UNKNOWN,GLOBAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,NO_METRICS_AND_NO_EXPOSURE | UNKNOWN_SUBTYPE,Otros,Alt - Market Neutral - Equity,0.0,0.0,0.0,0.0
LU1206943596,Fidelity Active Strategy - FAST - Emerging Markets Fund A-ACC-EUR,ALL_CONFLICTS,20,EQUITY,GLOBAL_EQUITY,GLOBAL,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Global Emergente,100.0,0.0,0.0,0.0
LU1213836080,Fidelity Funds - Global Technology Fund A-Acc-EUR,ALL_CONFLICTS,20,EQUITY,SECTOR_EQUITY_TECH,GLOBAL,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Sector Tecnología,100.0,0.0,0.0,0.0
LU1279334483,Pictet - Robotics R EUR,ALL_CONFLICTS,20,EQUITY,SECTOR_EQUITY_TECH,US,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Sector Tecnología,100.0,0.0,0.0,0.0
LU1301026388,Sycomore Fund SICAV - Sycomore Europe Happy@Work RC EUR,ALL_CONFLICTS,20,EQUITY,EUROZONE_EQUITY,EUROZONE,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Zona Euro Cap. Mediana,100.0,0.0,0.0,0.0
LU1317704135,Carmignac Portfolio Long-Short European Equities E EUR Acc,ALL_CONFLICTS,20,ALTERNATIVE,UNKNOWN,EUROPE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,NO_METRICS_AND_NO_EXPOSURE | UNKNOWN_SUBTYPE,Otros,Alt - Long/Short Equity - Europe,0.0,0.0,0.0,0.0
LU1321847805,BlackRock Strategic Funds - Emerging Markets Equity Strategies Fund E2 EUR,ALL_CONFLICTS,20,EQUITY,GLOBAL_EQUITY,GLOBAL,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Global Emergente,100.0,0.0,0.0,0.0
LU1333148903,Azvalor Lux SICAV Azvalor International R,ALL_CONFLICTS,20,EQUITY,GLOBAL_EQUITY,GLOBAL,UNKNOWN,SMALL,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Global Cap. Med/Peq,100.0,0.0,0.0,0.0
LU1372006947,Cobas LUX SICAV - Cobas Selection Fund Class P Acc EUR,ALL_CONFLICTS,20,EQUITY,GLOBAL_EQUITY,GLOBAL,UNKNOWN,SMALL,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,Otros,Global Small-Cap Equity,100.0,0.0,0.0,0.0
LU1378878430,Morgan Stanley Investment Funds - Asia Opportunity Fund A,ALL_CONFLICTS,20,EQUITY,ASIA_PACIFIC_EQUITY,ASIA_DEV,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Asia (ex-Japón),100.0,0.0,0.0,0.0
LU1391767586,Fidelity Funds - Global Financial Services Fund A-Acc-EUR,ALL_CONFLICTS,20,EQUITY,GLOBAL_EQUITY,GLOBAL,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Sector Finanzas,100.0,0.0,0.0,0.0
LU1481179858,Capital Group New World Fund (LUX) B (EUR),ALL_CONFLICTS,20,EQUITY,GLOBAL_EQUITY,GLOBAL,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Global Emergente,100.0,0.0,0.0,0.0
LU1548497699,Allianz Global Investors Fund - Allianz Global Artificial Intelligence AT EUR,ALL_CONFLICTS,20,EQUITY,SECTOR_EQUITY_TECH,GLOBAL,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Sector Tecnología,100.0,0.0,0.0,0.0
LU1665237704,M&G (Lux) Global Listed Infrastructure Fund EUR A Acc,ALL_CONFLICTS,20,EQUITY,GLOBAL_EQUITY,GLOBAL,UNKNOWN,MID,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Sector Infraestructura,100.0,0.0,0.0,0.0
LU1670618187,M&G (Lux) Asian Fund EUR A Acc,ALL_CONFLICTS,20,EQUITY,ASIA_PACIFIC_EQUITY,ASIA_DEV,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Asia Pacífico (ex-Japón),100.0,0.0,0.0,0.0
LU1670618690,M&G (Lux) Global Emerging Markets Fund EUR A Acc,ALL_CONFLICTS,20,EQUITY,GLOBAL_EQUITY,GLOBAL,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Global Emergente,100.0,0.0,0.0,0.0
LU1670626446,M&G (Lux) Japan Fund EUR A Acc,ALL_CONFLICTS,20,EQUITY,JAPAN_EQUITY,JAPAN,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Japón Cap. Grande,100.0,0.0,0.0,0.0
LU1670715975,M&G (Lux) Japan Smaller Companies Fund EUR A Acc,ALL_CONFLICTS,20,EQUITY,JAPAN_EQUITY,JAPAN,UNKNOWN,MID,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Japón Cap. Med/Peq,100.0,0.0,0.0,0.0
LU1670722161,M&G (Lux) Global Floating Rate High Yield Fund EUR A-H Acc,ALL_CONFLICTS,20,FIXED_INCOME,HIGH_YIELD_BOND,GLOBAL,UNKNOWN,UNKNOWN,LOW_QUALITY,UNKNOWN,MEDIUM,False,0.9,0.4,,FI_WITHOUT_DURATION,Otros,Global High Yield Bond - EUR Hedged,0.0,100.0,0.0,0.0
LU1679113404,UBS (Lux) Bond SICAV - Floating Rate Income (USD) (EUR hedged) P-acc,ALL_CONFLICTS,20,FIXED_INCOME,HIGH_YIELD_BOND,GLOBAL,UNKNOWN,UNKNOWN,LOW_QUALITY,UNKNOWN,MEDIUM,False,0.9,0.4,,FI_WITHOUT_DURATION,Otros,Global High Yield Bond - EUR Hedged,0.0,100.0,0.0,0.0
LU1775950477,Invesco Funds - Invesco Asian Equity Fund E Accumulation EUR,ALL_CONFLICTS,20,EQUITY,ASIA_PACIFIC_EQUITY,ASIA_DEV,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Asia (ex-Japón),100.0,0.0,0.0,0.0
LU1814994353,Azvalor Lux SICAV Altum Faith - Consistent Equity R,ALL_CONFLICTS,20,EQUITY,GLOBAL_EQUITY,GLOBAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Global Cap. Med/Peq,100.0,0.0,0.0,0.0
LU1819480192,Echiquier Artificial Intelligence B EUR,ALL_CONFLICTS,20,EQUITY,SECTOR_EQUITY_TECH,US,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Sector Tecnología,100.0,0.0,0.0,0.0
LU1829329819,CT (Lux) - Pan European Smaller Companies 1E (EUR Accumulation Shares),ALL_CONFLICTS,20,EQUITY,EUROPE_EQUITY,EUROPE,UNKNOWN,MID,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,Otros,Europe Mid-Cap Equity,100.0,0.0,0.0,0.0
LU1882457143,Amundi Funds - Emerging Markets Corporate High Yield Bond A EUR (C),ALL_CONFLICTS,20,FIXED_INCOME,HIGH_YIELD_BOND,GLOBAL,UNKNOWN,UNKNOWN,LOW_QUALITY,UNKNOWN,MEDIUM,False,0.9,0.4,,FI_WITHOUT_DURATION,RF,RF Deuda Corporativa Global Emergente,0.0,100.0,0.0,0.0
LU1882457739,Amundi Funds - Emerging Markets Corporate High Yield Bond C EUR (C),ALL_CONFLICTS,20,FIXED_INCOME,HIGH_YIELD_BOND,GLOBAL,UNKNOWN,UNKNOWN,LOW_QUALITY,UNKNOWN,MEDIUM,False,0.9,0.4,,FI_WITHOUT_DURATION,RF,RF Deuda Corporativa Global Emergente,0.0,100.0,0.0,0.0
LU1883318740,Amundi Funds - Global Equity Responsible A EUR (C),ALL_CONFLICTS,20,EQUITY,GLOBAL_EQUITY,GLOBAL,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Sector Ecología,100.0,0.0,0.0,0.0
LU1883319474,Amundi Funds - Global Equity Responsible C EUR (C),ALL_CONFLICTS,20,EQUITY,GLOBAL_EQUITY,GLOBAL,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Sector Ecología,100.0,0.0,0.0,0.0
LU1883334275,Amundi Funds - Global Subordinated Bond A EUR (C),ALL_CONFLICTS,20,FIXED_INCOME,HIGH_YIELD_BOND,GLOBAL,UNKNOWN,UNKNOWN,LOW_QUALITY,UNKNOWN,MEDIUM,False,0.9,0.4,,FI_WITHOUT_DURATION,Otros,,0.0,100.0,0.0,0.0
LU1917163617,BlackRock Global Funds - FinTech Fund E2,ALL_CONFLICTS,20,EQUITY,SECTOR_EQUITY_TECH,GLOBAL,UNKNOWN,MID,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Sector Tecnología,100.0,0.0,0.0,0.0
LU1951204046,Natixis International Funds (Lux) I - Thematics Meta Fund R/A (EUR),ALL_CONFLICTS,20,EQUITY,GLOBAL_EQUITY,GLOBAL,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Global Cap. Med/Peq,100.0,0.0,0.0,0.0
LU1983299162,Schroder International Selection Fund Global Alternative Energy A Accumulation,ALL_CONFLICTS,20,EQUITY,GLOBAL_EQUITY,GLOBAL,UNKNOWN,MID,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,Otros,RV Sector Energía Alternativa,100.0,0.0,0.0,0.0
LU2016064201,Schroder International Selection Fund Global Alternative Energy A Accumulation EUR Hedged,ALL_CONFLICTS,20,EQUITY,GLOBAL_EQUITY,GLOBAL,UNKNOWN,MID,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,Otros,RV Sector Otros,100.0,0.0,0.0,0.0
LU2050860480,Fidelity Funds - UK Special Situations Fund A-ACC-EUR,ALL_CONFLICTS,20,EQUITY,EUROPE_EQUITY,EUROPE,UNKNOWN,SMALL,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV RU Cap. Mediana,100.0,0.0,0.0,0.0
LU2092176515,BlueBox Funds - BlueBox Global Technology Fund Class C EUR Acc,ALL_CONFLICTS,20,EQUITY,SECTOR_EQUITY_TECH,GLOBAL,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Sector Tecnología,100.0,0.0,0.0,0.0
LU2094235707,Goldman Sachs Global Future Technology Leaders Equity Portfolio Class E Shares EUR Acc,ALL_CONFLICTS,20,EQUITY,SECTOR_EQUITY_TECH,GLOBAL,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,Otros,RV Sector Tecnología,100.0,0.0,0.0,0.0
LU2131365186,UBS (Lux) Equity Fund - China Opportunity (USD) P EUR acc,ALL_CONFLICTS,20,EQUITY,EMERGING_MARKETS_EQUITY,EMERGING,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV China,100.0,0.0,0.0,0.0
LU2133220793,Robeco Sustainable Asian Stars Equities DL EUR,ALL_CONFLICTS,20,EQUITY,ASIA_PACIFIC_EQUITY,ASIA_DEV,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Asia (ex-Japón),100.0,0.0,0.0,0.0
LU2210151341,Fidelity Funds - Absolute Return Global Equity Fund A-PF-Acc-Euro (Euro/USD hedged),ALL_CONFLICTS,20,ALTERNATIVE,UNKNOWN,GLOBAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,NO_METRICS_AND_NO_EXPOSURE | UNKNOWN_SUBTYPE,Otros,Alt - Market Neutral - Equity,0.0,0.0,0.0,0.0
LU2240056015,Lonvia Mid-Cap Europe Retail,ALL_CONFLICTS,20,EQUITY,EUROPE_EQUITY,EUROPE,UNKNOWN,SMALL,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,Otros,Europe Mid-Cap Equity,100.0,0.0,0.0,0.0
LU2240056445,Lonvia Mid-Cap Euro Retail,ALL_CONFLICTS,20,EQUITY,EUROZONE_EQUITY,EUROZONE,UNKNOWN,SMALL,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,Otros,Eurozone Mid-Cap Equity,100.0,0.0,0.0,0.0
LU2267099674,BlackRock Global Funds - China Bond Fund Class A2 USD (EUR),ALL_CONFLICTS,20,FIXED_INCOME,EMERGING_MARKETS_BOND,GLOBAL,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,MEDIUM,False,0.9,0.4,,FI_WITHOUT_CREDIT,Otros,RMB Bond,0.0,100.0,0.0,0.0
LU2337806421,Morgan Stanley Investment Funds - Global Endurance Fund A EUR Acc,ALL_CONFLICTS,20,EQUITY,GLOBAL_EQUITY,GLOBAL,UNKNOWN,SMALL,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,Otros,Global Small-Cap Equity,100.0,0.0,0.0,0.0
LU2348336004,FF - Climate Solutions Fund E-ACC-EUR,ALL_CONFLICTS,20,EQUITY,THEMATIC_EQUITY,EUROPE,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Sector Ecología,100.0,0.0,0.0,0.0
LU2376061086,FF - Climate Solutions Fund A-Acc-EUR,ALL_CONFLICTS,20,EQUITY,THEMATIC_EQUITY,EUROPE,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Sector Ecología,100.0,0.0,0.0,0.0
LU2504555777,Fidelity Funds - Global Industrials Fund A-Acc-EUR,ALL_CONFLICTS,20,EQUITY,GLOBAL_EQUITY,GLOBAL,UNKNOWN,LARGE,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,EQUITY_WITHOUT_STYLE_BOX,RV,RV Sector Materiales Insustriales,100.0,0.0,0.0,0.0
LU2784406998,Morgan Stanley Investment Funds - Emerging Markets Debt Opportunities Fund A,ALL_CONFLICTS,20,FIXED_INCOME,EMERGING_MARKETS_BOND,US,UNKNOWN,UNKNOWN,UNKNOWN,FLEXIBLE,MEDIUM,False,0.9,0.4,,FI_WITHOUT_CREDIT,Otros,Morningstar Emerging Markets Sovereign Bond GR USD,0.0,100.0,0.0,0.0
LU0090845842,BlackRock Global Funds - World Mining Fund E2,ALL_CONFLICTS,15,COMMODITIES,UNKNOWN,GLOBAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,COMMODITIES_RECLASSIFIED_FROM_EQUITY,UNKNOWN_SUBTYPE,RV,RV Sector Recursos Naturales,0.0,0.0,0.0,100.0
LU0102219945,Goldman Sachs Europe CORE Equity Portfolio Base Inc EUR,ALL_CONFLICTS,15,COMMODITIES,UNKNOWN,EUROPE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,COMMODITIES_RECLASSIFIED_FROM_EQUITY,UNKNOWN_SUBTYPE,Otros,RV Europa Cap. Grande Blend,0.0,0.0,0.0,100.0
LU0121204431,Goldman Sachs Global Sustainable Equity - X Cap EUR,ALL_CONFLICTS,15,COMMODITIES,UNKNOWN,GLOBAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,COMMODITIES_RECLASSIFIED_FROM_EQUITY,UNKNOWN_SUBTYPE,Otros,RV Global Cap. Grande Growth,0.0,0.0,0.0,100.0
LU0127786431,Goldman Sachs Eurozone Equity Income - P Cap EUR,ALL_CONFLICTS,15,COMMODITIES,UNKNOWN,EUROZONE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,COMMODITIES_RECLASSIFIED_FROM_EQUITY,UNKNOWN_SUBTYPE,Otros,RV Zona Euro Cap. Grande,0.0,0.0,0.0,100.0
LU0133264522,Goldman Sachs Global Equity Income Portfolio E Acc EUR,ALL_CONFLICTS,15,COMMODITIES,UNKNOWN,GLOBAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,COMMODITIES_RECLASSIFIED_FROM_EQUITY,UNKNOWN_SUBTYPE,Otros,RV Global Alto Dividendo,0.0,0.0,0.0,100.0
LU0133267202,Goldman Sachs Emerging Markets Equity Portfolio E Acc EUR,ALL_CONFLICTS,15,COMMODITIES,UNKNOWN,GLOBAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,COMMODITIES_RECLASSIFIED_FROM_EQUITY,UNKNOWN_SUBTYPE,Otros,RV Global Emergente,0.0,0.0,0.0,100.0
LU0172157280,BlackRock Global Funds - World Mining Fund A2 (EUR),ALL_CONFLICTS,15,COMMODITIES,UNKNOWN,GLOBAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,COMMODITIES_RECLASSIFIED_FROM_EQUITY,UNKNOWN_SUBTYPE,RV,RV Sector Recursos Naturales,0.0,0.0,0.0,100.0
LU0172157363,BlackRock Global Funds - World Mining Fund E2 (EUR),ALL_CONFLICTS,15,COMMODITIES,UNKNOWN,GLOBAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,COMMODITIES_RECLASSIFIED_FROM_EQUITY,UNKNOWN_SUBTYPE,RV,RV Sector Recursos Naturales,0.0,0.0,0.0,100.0
LU0208853944,JPMorgan Funds - Global Natural Resources Fund D (acc) - EUR,ALL_CONFLICTS,15,COMMODITIES,UNKNOWN,GLOBAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,COMMODITIES_RECLASSIFIED_FROM_EQUITY,UNKNOWN_SUBTYPE,RV,RV Sector Recursos Naturales,0.0,0.0,0.0,100.0
LU0273690064,Goldman Sachs Asia Equity Growth & Income - P Cap EUR,ALL_CONFLICTS,15,COMMODITIES,UNKNOWN,ASIA_DEV,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,COMMODITIES_RECLASSIFIED_FROM_EQUITY,UNKNOWN_SUBTYPE,Otros,RV Asia (ex-Japón),0.0,0.0,0.0,100.0
LU0300741732,Franklin Natural Resources Fund A(acc)EUR,ALL_CONFLICTS,15,COMMODITIES,UNKNOWN,US,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,COMMODITIES_RECLASSIFIED_FROM_EQUITY,UNKNOWN_SUBTYPE,RV,RV Sector Energía,0.0,0.0,0.0,100.0
LU0326425351,BlackRock Global Funds - World Mining Fund E2 EUR Hedged,ALL_CONFLICTS,15,COMMODITIES,UNKNOWN,GLOBAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,COMMODITIES_RECLASSIFIED_FROM_EQUITY,UNKNOWN_SUBTYPE,RV,RV Sector Otros,0.0,0.0,0.0,100.0
LU0333810850,Goldman Sachs India Equity Portfolio E Acc EUR,ALL_CONFLICTS,15,COMMODITIES,UNKNOWN,EMERGING,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,COMMODITIES_RECLASSIFIED_FROM_EQUITY,UNKNOWN_SUBTYPE,Otros,RV India,0.0,0.0,0.0,100.0
LU0604766674,Allianz Global Investors Fund - Allianz Global Metals and Mining AT EUR,ALL_CONFLICTS,15,COMMODITIES,UNKNOWN,GLOBAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,COMMODITIES_RECLASSIFIED_FROM_EQUITY,UNKNOWN_SUBTYPE,Otros,RV Sector Recursos Naturales,0.0,0.0,0.0,100.0
LU1223083087,Schroder International Selection Fund Global Gold A Accumulation EUR Hedged,ALL_CONFLICTS,15,COMMODITIES,UNKNOWN,GLOBAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,COMMODITIES_RECLASSIFIED_FROM_EQUITY,UNKNOWN_SUBTYPE,Otros,RV Sector Otros,0.0,0.0,0.0,100.0
