audit_id,generated_at_utc,doc_id,isin,name,severity,flag_type,category,description,evidence,financial_impact,recommendation,classification_asset_type,classification_asset_subtype,derived_asset_class,exposure_source,effective_equity_pct,effective_fixed_income_pct,effective_cash_pct,effective_other_pct,effective_sum_pct
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0243958393,LU0243958393,Invesco Funds - Invesco Euro Corporate Bond Fund E Accumulation EUR,LOW,CLASSIFICATION_WARNINGS_PRESENT,parser_audit/ms,classification_v2 contains warnings.,"classification_v2.warnings=[""fi_type_inference_weak"", ""region_incomplete""]",Classification confidence may vary by ISIN and affect filters.,Review warnings alongside exposure contradictions.,fixed_income,CORPORATE_BOND,RF,asset_mix,0.0,95.73,3.59,0.67,99.99
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0243958393,LU0243958393,Invesco Funds - Invesco Euro Corporate Bond Fund E Accumulation EUR,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=95.73"", ""asset_mix_guardrail:mixed_scale_signal_detected:min_positive_component=0.67,max_component=95.73"", ""region_incomplete""]; risk_flags=[]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,fixed_income,CORPORATE_BOND,RF,asset_mix,0.0,95.73,3.59,0.67,99.99
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0243958393,LU0243958393,Invesco Funds - Invesco Euro Corporate Bond Fund E Accumulation EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""fi_type_inference_weak"", ""missing_sectors"", ""missing_regions""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,fixed_income,CORPORATE_BOND,RF,asset_mix,0.0,95.73,3.59,0.67,99.99
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0248167537,LU0248167537,Schroder International Selection Fund Global Equity Alpha A1 Accumulation EUR,LOW,CLASSIFICATION_WARNINGS_PRESENT,parser_audit/ms,classification_v2 contains warnings.,"classification_v2.warnings=[""HEURISTIC_STYLE_DEDUCTION""]",Classification confidence may vary by ISIN and affect filters.,Review warnings alongside exposure contradictions.,EQUITY,GLOBAL_EQUITY,RV,economic_exposure,100.0,0.0,0.0,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0248167537,LU0248167537,Schroder International Selection Fund Global Equity Alpha A1 Accumulation EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:Europa - ex Euro"", ""unknown_region_key:Asia - Desarrollada"", ""unknown_region_key:Asia - Emergente"", ""fi_missing_credit_data""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,EQUITY,GLOBAL_EQUITY,RV,economic_exposure,100.0,0.0,0.0,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0248168261,LU0248168261,Schroder International Selection Fund Global Equity Alpha B Accumulation EUR,LOW,CLASSIFICATION_WARNINGS_PRESENT,parser_audit/ms,classification_v2 contains warnings.,"classification_v2.warnings=[""HEURISTIC_STYLE_DEDUCTION""]",Classification confidence may vary by ISIN and affect filters.,Review warnings alongside exposure contradictions.,EQUITY,GLOBAL_EQUITY,RV,economic_exposure,100.0,0.0,0.0,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0248168261,LU0248168261,Schroder International Selection Fund Global Equity Alpha B Accumulation EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:Europa - ex Euro"", ""unknown_region_key:Asia - Desarrollada"", ""unknown_region_key:Asia - Emergente"", ""fi_missing_credit_data"", ""fi_missing_duration_data""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,EQUITY,GLOBAL_EQUITY,RV,economic_exposure,100.0,0.0,0.0,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0248168428,LU0248168428,Schroder International Selection Fund Global Equity Alpha A Accumulation EUR,LOW,CLASSIFICATION_WARNINGS_PRESENT,parser_audit/ms,classification_v2 contains warnings.,"classification_v2.warnings=[""HEURISTIC_STYLE_DEDUCTION""]",Classification confidence may vary by ISIN and affect filters.,Review warnings alongside exposure contradictions.,EQUITY,GLOBAL_EQUITY,RV,economic_exposure,100.0,0.0,0.0,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0248168428,LU0248168428,Schroder International Selection Fund Global Equity Alpha A Accumulation EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:Europa - ex Euro"", ""unknown_region_key:Asia - Desarrollada"", ""unknown_region_key:Asia - Emergente"", ""fi_missing_credit_data""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,EQUITY,GLOBAL_EQUITY,RV,economic_exposure,100.0,0.0,0.0,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0248172537,LU0248172537,Schroder International Selection Fund Emerging Asia A Accumulation EUR,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=99.12"", ""asset_mix_guardrail:mixed_scale_signal_detected:min_positive_component=0.88,max_component=99.12""]; risk_flags=[]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,THEMATIC_EQUITY,RV,asset_mix,99.12,0.0,0.88,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0248172537,LU0248172537,Schroder International Selection Fund Emerging Asia A Accumulation EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:Asia - Desarrollada"", ""regions_sum_overflow:200.00""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,equity,THEMATIC_EQUITY,RV,asset_mix,99.12,0.0,0.88,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0248173006,LU0248173006,Schroder International Selection Fund Emerging Asia B Accumulation EUR,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=99.12"", ""asset_mix_guardrail:mixed_scale_signal_detected:min_positive_component=0.88,max_component=99.12""]; risk_flags=[""HIGH_EMERGING_RISK""]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,THEMATIC_EQUITY,RV,asset_mix,99.12,0.0,0.88,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0248173006,LU0248173006,Schroder International Selection Fund Emerging Asia B Accumulation EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:Asia - Desarrollada""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,equity,THEMATIC_EQUITY,RV,asset_mix,99.12,0.0,0.88,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0248174152,LU0248174152,Schroder International Selection Fund Emerging Asia A1 Accumulation EUR,LOW,CLASSIFICATION_WARNINGS_PRESENT,parser_audit/ms,classification_v2 contains warnings.,"classification_v2.warnings=[""credit_missing"", ""duration_missing"", ""fi_type_inference_weak""]",Classification confidence may vary by ISIN and affect filters.,Review warnings alongside exposure contradictions.,equity,THEMATIC_EQUITY,RV,asset_mix,99.12,0.0,0.88,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0248174152,LU0248174152,Schroder International Selection Fund Emerging Asia A1 Accumulation EUR,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=99.12"", ""asset_mix_guardrail:mixed_scale_signal_detected:min_positive_component=0.88,max_component=99.12"", ""credit_missing"", ""duration_missing""]; risk_flags=[]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,THEMATIC_EQUITY,RV,asset_mix,99.12,0.0,0.88,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0248174152,LU0248174152,Schroder International Selection Fund Emerging Asia A1 Accumulation EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:Asia - Desarrollada"", ""regions_sum_overflow:200.00"", ""fi_missing_credit_data"", ""fi_missing_duration_data"", ""fi_type_inference_weak""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,equity,THEMATIC_EQUITY,RV,asset_mix,99.12,0.0,0.88,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0248181363,LU0248181363,Schroder International Selection Fund Latin American A Accumulation EUR,LOW,CLASSIFICATION_WARNINGS_PRESENT,parser_audit/ms,classification_v2 contains warnings.,"classification_v2.warnings=[""credit_missing"", ""duration_missing"", ""fi_type_inference_weak""]",Classification confidence may vary by ISIN and affect filters.,Review warnings alongside exposure contradictions.,equity,GLOBAL_EQUITY,RV,asset_mix,95.8439,0.0,0.0,4.1561,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0248181363,LU0248181363,Schroder International Selection Fund Latin American A Accumulation EUR,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=98.47"", ""asset_mix_guardrail:asset_mix_rebased_to_sum_1:sum_before=1.0274,sum_after=1"", ""credit_missing"", ""duration_missing"", ""asset_allocation_sum_mismatch""]; risk_flags=[""HIGH_EMERGING_RISK""]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,GLOBAL_EQUITY,RV,asset_mix,95.8439,0.0,0.0,4.1561,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0248181363,LU0248181363,Schroder International Selection Fund Latin American A Accumulation EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""fi_missing_credit_data"", ""fi_missing_duration_data"", ""fi_type_inference_weak"", ""asset_allocation_sum_mismatch:102.74""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,equity,GLOBAL_EQUITY,RV,asset_mix,95.8439,0.0,0.0,4.1561,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0248183815,LU0248183815,Schroder International Selection Fund Latin American B Accumulation EUR,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=98.47"", ""asset_mix_guardrail:asset_mix_rebased_to_sum_1:sum_before=1.0274,sum_after=1"", ""asset_allocation_sum_mismatch""]; risk_flags=[""HIGH_EMERGING_RISK""]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,GLOBAL_EQUITY,RV,asset_mix,95.8439,0.0,0.0,4.1561,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0248183815,LU0248183815,Schroder International Selection Fund Latin American B Accumulation EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:América"", ""unknown_region_key:Europa/O. Medio/Africa"", ""regions_sum_overflow:200.01"", ""asset_allocation_sum_mismatch:102.74""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,equity,GLOBAL_EQUITY,RV,asset_mix,95.8439,0.0,0.0,4.1561,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0248183906,LU0248183906,Schroder International Selection Fund Asian Opportunities B Accumulation EUR,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=98.87""]; risk_flags=[""HIGH_EMERGING_RISK""]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,THEMATIC_EQUITY,RV,asset_mix,98.87,0.0,1.13,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0248183906,LU0248183906,Schroder International Selection Fund Asian Opportunities B Accumulation EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:Asia - Desarrollada""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,equity,THEMATIC_EQUITY,RV,asset_mix,98.87,0.0,1.13,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0248184383,LU0248184383,Schroder International Selection Fund Latin American A1 Accumulation EUR,LOW,CLASSIFICATION_WARNINGS_PRESENT,parser_audit/ms,classification_v2 contains warnings.,"classification_v2.warnings=[""credit_missing"", ""fi_type_inference_weak""]",Classification confidence may vary by ISIN and affect filters.,Review warnings alongside exposure contradictions.,equity,GLOBAL_EQUITY,RV,asset_mix,95.8439,0.0,0.0,4.1561,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0248184383,LU0248184383,Schroder International Selection Fund Latin American A1 Accumulation EUR,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=98.47"", ""asset_mix_guardrail:asset_mix_rebased_to_sum_1:sum_before=1.0274,sum_after=1"", ""credit_missing"", ""asset_allocation_sum_mismatch""]; risk_flags=[""HIGH_EMERGING_RISK""]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,GLOBAL_EQUITY,RV,asset_mix,95.8439,0.0,0.0,4.1561,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0248184383,LU0248184383,Schroder International Selection Fund Latin American A1 Accumulation EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:América"", ""unknown_region_key:Europa/O. Medio/Africa"", ""regions_sum_overflow:200.01"", ""fi_missing_credit_data"", ""fi_type_inference_weak"", ""asset_allocation_sum_mismatch:102.74""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,equity,GLOBAL_EQUITY,RV,asset_mix,95.8439,0.0,0.0,4.1561,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0248184466,LU0248184466,Schroder International Selection Fund Asian Opportunities A Accumulation EUR,LOW,CLASSIFICATION_WARNINGS_PRESENT,parser_audit/ms,classification_v2 contains warnings.,"classification_v2.warnings=[""credit_missing"", ""fi_type_inference_weak""]",Classification confidence may vary by ISIN and affect filters.,Review warnings alongside exposure contradictions.,equity,THEMATIC_EQUITY,RV,asset_mix,99.14,0.0,0.86,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0248184466,LU0248184466,Schroder International Selection Fund Asian Opportunities A Accumulation EUR,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=99.14"", ""asset_mix_guardrail:mixed_scale_signal_detected:min_positive_component=0.86,max_component=99.14"", ""credit_missing""]; risk_flags=[]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,THEMATIC_EQUITY,RV,asset_mix,99.14,0.0,0.86,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0248184466,LU0248184466,Schroder International Selection Fund Asian Opportunities A Accumulation EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:América"", ""unknown_region_key:Europa/O. Medio/Africa"", ""unknown_region_key:Asia - Desarrollada"", ""regions_sum_overflow:200.01"", ""fi_missing_credit_data"", ""fi_type_inference_weak""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,equity,THEMATIC_EQUITY,RV,asset_mix,99.14,0.0,0.86,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0251119078,LU0251119078,Fidelity Funds - Fidelity Target™ 2035 Fund A-Acc-EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:Europa - ex Euro"", ""unknown_region_key:Oriente Medio / África"", ""unknown_region_key:Asia - Desarrollada"", ""unknown_region_key:Asia - Emergente"", ""fi_missing_credit_data"", ""fi_missing_duration_data""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,MIXED,FLEXIBLE_ALLOCATION,RV,economic_exposure,50.0,50.0,0.0,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0251131362,LU0251131362,Fidelity Funds - Fidelity Target™ 2030 Fund A-Acc-EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""fi_missing_credit_data""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,MIXED,FLEXIBLE_ALLOCATION,RV,economic_exposure,50.0,50.0,0.0,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0251660279,LU0251660279,AXA World Funds - Euro Strategic Bonds E Capitalisation EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""missing_sectors"", ""missing_regions""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,FIXED_INCOME,CORPORATE_BOND,RF,economic_exposure,0.0,100.0,0.0,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0251661590,LU0251661590,AXA World Funds - Euro Long Duration Bonds E Capitalisation EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""missing_sectors"", ""missing_regions""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,FIXED_INCOME,CORPORATE_BOND,RF,economic_exposure,0.0,100.0,0.0,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0251807987,LU0251807987,BNP Paribas Funds Japan Small Cap Classic EUR Capitalisation,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=94.23""]; risk_flags=[]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,THEMATIC_EQUITY,RV,asset_mix,94.23,0.0,5.79,0.0,100.02
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0251807987,LU0251807987,BNP Paribas Funds Japan Small Cap Classic EUR Capitalisation,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""regions_sum_overflow:200.00""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,equity,THEMATIC_EQUITY,RV,asset_mix,94.23,0.0,5.79,0.0,100.02
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0251853072,LU0251853072,AB SICAV I-International Health Care Portfolio Class A EUR Acc,LOW,CLASSIFICATION_WARNINGS_PRESENT,parser_audit/ms,classification_v2 contains warnings.,"classification_v2.warnings=[""credit_missing"", ""fi_type_inference_weak""]",Classification confidence may vary by ISIN and affect filters.,Review warnings alongside exposure contradictions.,equity,SECTOR_EQUITY_HEALTHCARE,RV,asset_mix,98.24,0.0,1.76,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0251853072,LU0251853072,AB SICAV I-International Health Care Portfolio Class A EUR Acc,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=98.24"", ""credit_missing""]; risk_flags=[]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,SECTOR_EQUITY_HEALTHCARE,RV,asset_mix,98.24,0.0,1.76,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0251853072,LU0251853072,AB SICAV I-International Health Care Portfolio Class A EUR Acc,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""fi_missing_credit_data"", ""fi_type_inference_weak""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,equity,SECTOR_EQUITY_HEALTHCARE,RV,asset_mix,98.24,0.0,1.76,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0252500524,LU0252500524,JPMorgan Funds - EUR Money Market VNAV Fund D (acc) - EUR,LOW,CLASSIFICATION_WARNINGS_PRESENT,parser_audit/ms,classification_v2 contains warnings.,"classification_v2.warnings=[""money_market_subtype_defaulted"", ""fi_type_inference_weak"", ""region_incomplete""]",Classification confidence may vary by ISIN and affect filters.,Review warnings alongside exposure contradictions.,money_market,MONEY_MARKET,Monetario,asset_mix,0.0,0.0,100.0,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0252500524,LU0252500524,JPMorgan Funds - EUR Money Market VNAV Fund D (acc) - EUR,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=100"", ""region_incomplete""]; risk_flags=[]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,money_market,MONEY_MARKET,Monetario,asset_mix,0.0,0.0,100.0,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0252500524,LU0252500524,JPMorgan Funds - EUR Money Market VNAV Fund D (acc) - EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""fi_type_inference_weak"", ""missing_rating_stars"", ""missing_sectors"", ""missing_regions""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,money_market,MONEY_MARKET,Monetario,asset_mix,0.0,0.0,100.0,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0252970834,LU0252970834,BlackRock Global Funds - European Equity Transition Fund A2 (USD),LOW,CLASSIFICATION_WARNINGS_PRESENT,parser_audit/ms,classification_v2 contains warnings.,"classification_v2.warnings=[""HEURISTIC_STYLE_DEDUCTION""]",Classification confidence may vary by ISIN and affect filters.,Review warnings alongside exposure contradictions.,EQUITY,GLOBAL_EQUITY,RV,economic_exposure,100.0,0.0,0.0,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0252970834,LU0252970834,BlackRock Global Funds - European Equity Transition Fund A2 (USD),LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:Europa - ex Euro"", ""fi_missing_credit_data""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,EQUITY,GLOBAL_EQUITY,RV,economic_exposure,100.0,0.0,0.0,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0254836850,LU0254836850,Robeco Capital Growth Funds - Robeco Emerging Stars Equities D EUR,LOW,CLASSIFICATION_WARNINGS_PRESENT,parser_audit/ms,classification_v2 contains warnings.,"classification_v2.warnings=[""credit_missing"", ""fi_type_inference_weak""]",Classification confidence may vary by ISIN and affect filters.,Review warnings alongside exposure contradictions.,equity,THEMATIC_EQUITY,RV,asset_mix,98.64,0.0,1.37,0.0,100.01
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0254836850,LU0254836850,Robeco Capital Growth Funds - Robeco Emerging Stars Equities D EUR,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=98.64"", ""credit_missing""]; risk_flags=[]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,THEMATIC_EQUITY,RV,asset_mix,98.64,0.0,1.37,0.0,100.01
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0254836850,LU0254836850,Robeco Capital Growth Funds - Robeco Emerging Stars Equities D EUR,LOW,PREVIOUS_RELEVANT_QUALITY_WARNINGS,parser_audit/ms,Previous quality warnings are present.,"quality.warnings=[""unknown_region_key:Asia - Desarrollada"", ""fi_missing_credit_data"", ""fi_type_inference_weak""]",Prior extraction warnings should be considered during semantic triage.,Use as evidence only; no mutation in this audit block.,equity,THEMATIC_EQUITY,RV,asset_mix,98.64,0.0,1.37,0.0,100.01
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0256839860,LU0256839860,Allianz Global Investors Fund - Allianz Europe Equity Growth CT EUR,LOW,CLASSIFICATION_WARNINGS_PRESENT,parser_audit/ms,classification_v2 contains warnings.,"classification_v2.warnings=[""credit_missing"", ""duration_inferred_weak"", ""fi_type_inference_weak""]",Classification confidence may vary by ISIN and affect filters.,Review warnings alongside exposure contradictions.,equity,GLOBAL_EQUITY,RV,asset_mix,97.75,0.0,0.8,1.44,99.99
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0256839860,LU0256839860,Allianz Global Investors Fund - Allianz Europe Equity Growth CT EUR,LOW,PORTFOLIO_EXPOSURE_WARNINGS_PRESENT,parser_audit/ms,portfolio_exposure_v2 contains warnings or risk flags.,"warnings=[""asset_mix_guardrail:detected_scale_0_100_divided_by_100:max_component=97.75"", ""asset_mix_guardrail:mixed_scale_signal_detected:min_positive_component=0.8,max_component=97.75"", ""credit_missing"", ""duration_inferred_weak""]; risk_flags=[]",Exposure warnings may explain or confirm semantic anomalies.,Use as evidence only; no mutation in this audit block.,equity,GLOBAL_EQUITY,RV,asset_mix,97.75,0.0,0.8,1.44,99.99
