audit_id,generated_at_utc,doc_id,isin,name,source_flag,confidence,decision_reason,scale_bucket,raw_sum,normalized_sum_x100,computed_normalized_sum_x100,equity_raw,fixed_income_raw,cash_raw,other_raw,equity_x100,fixed_income_x100,cash_x100,other_x100,x100_sum_in_95_105,raw_sum_in_0_95_1_05,parse_error,classification_asset_type,classification_asset_subtype,derived_asset_class,sem0_effective_equity_pct,sem0_effective_fixed_income_pct,sem0_effective_cash_pct,sem0_effective_other_pct,sem0_evidence
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0986194024,LU0986194024,SIH FCP - Equity Europe A Classic,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9541,0.0,0.0422,0.0037,95.41,0.0,4.22,0.37,True,True,,equity,EUROPE_EQUITY,RV,95.41,0.0,4.22,0.37,"raw_sum=1; raw_components={""cash"": 0.0422, ""equity"": 0.9541, ""fixed_income"": 0.0, ""other"": 0.0037}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU0995119749,LU0995119749,Schroder International Selection Fund EURO Credit Conviction B Accumulation EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.0,0.8889,0.1083,0.0028,0.0,88.89,10.83,0.28,True,True,,fixed_income,CORPORATE_BOND,RF,0.0,88.89,10.83,0.28,"raw_sum=1; raw_components={""cash"": 0.1083, ""equity"": 0.0, ""fixed_income"": 0.8889, ""other"": 0.0028}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1021288268,LU1021288268,AB - Mortgage Income Portfolio A2 EUR Acc,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0071,100.71,100.71,0.005,1.0,0.0,0.0021,0.5,100.0,0.0,0.21,True,True,,fixed_income,CORPORATE_BOND,RF,0.5,100.0,0.0,0.21,"raw_sum=1.0071; raw_components={""cash"": 0.0, ""equity"": 0.005, ""fixed_income"": 1.0, ""other"": 0.0021}; normalized_sum=100.71"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1022658667,LU1022658667,Franklin Euro Short Duration Bond Fund A(acc)EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.0,0.9461,0.0412,0.0127,0.0,94.61,4.12,1.27,True,True,,fixed_income,CORPORATE_BOND,RF,0.0,94.61,4.12,1.27,"raw_sum=1; raw_components={""cash"": 0.0412, ""equity"": 0.0, ""fixed_income"": 0.9461, ""other"": 0.0127}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1066281574,LU1066281574,SIH FCP - Equity Spain A Classic,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9453,0.0,0.0547,0.0,94.53,0.0,5.47,0.0,True,True,,equity,GLOBAL_EQUITY,RV,94.53,0.0,5.47,0.0,"raw_sum=1; raw_components={""cash"": 0.0547, ""equity"": 0.9453, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1080015693,LU1080015693,Edmond de Rothschild Fund - Emerging Credit A EUR Hedged,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.0,0.9713,0.0266,0.0021,0.0,97.13,2.66,0.21,True,True,,fixed_income,EMERGING_MARKETS_BOND,RF,0.0,97.13,2.66,0.21,"raw_sum=1; raw_components={""cash"": 0.0266, ""equity"": 0.0, ""fixed_income"": 0.9713, ""other"": 0.0021}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1103303167,LU1103303167,Edmond de Rothschild Fund - US Value A EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9526,0.0069,0.0405,0.0,95.26,0.69,4.05,0.0,True,True,,equity,THEMATIC_EQUITY,RV,95.26,0.69,4.05,0.0,"raw_sum=1; raw_components={""cash"": 0.0405, ""equity"": 0.9526, ""fixed_income"": 0.0069, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1111642820,LU1111642820,Eleva European Selection A2 EUR acc,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9291,0.0,0.0285,0.0424,92.91,0.0,2.85,4.24,True,True,,equity,EUROPE_EQUITY,RV,92.91,0.0,2.85,4.24,"raw_sum=1; raw_components={""cash"": 0.0285, ""equity"": 0.9291, ""fixed_income"": 0.0, ""other"": 0.0424}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1120766388,LU1120766388,Candriam Equities L Biotechnology Class C EUR Cap,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9764,0.0,0.0236,0.0,97.64,0.0,2.36,0.0,True,True,,equity,SECTOR_EQUITY_HEALTHCARE,RV,97.64,0.0,2.36,0.0,"raw_sum=1; raw_components={""cash"": 0.0236, ""equity"": 0.9764, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1161086159,LU1161086159,Amundi Funds - Emerging Markets Blended Bond A EUR (C),ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0001,100.01,100.01,0.0001,0.7714,0.2172,0.0114,0.01,77.14,21.72,1.14,True,True,,fixed_income,EMERGING_MARKETS_BOND,RF,0.01,77.14,21.72,1.14,"raw_sum=1.0001; raw_components={""cash"": 0.2172, ""equity"": 0.0001, ""fixed_income"": 0.7714, ""other"": 0.0114}; normalized_sum=100.01"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1161526576,LU1161526576,Edmond de Rothschild Fund - Bond Allocation R EUR Acc,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0041,100.41,100.41,0.0,1.0,0.0,0.0041,0.0,100.0,0.0,0.41,True,True,,fixed_income,CORPORATE_BOND,RF,0.0,100.0,0.0,0.41,"raw_sum=1.0041; raw_components={""cash"": 0.0, ""equity"": 0.0, ""fixed_income"": 1.0, ""other"": 0.0041}; normalized_sum=100.41"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1164219682,LU1164219682,AXA World Funds - Euro Credit Total Return A Capitalisation EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0058,100.58,100.58,0.0,1.0,0.0,0.0058,0.0,100.0,0.0,0.58,True,True,,fixed_income,CORPORATE_BOND,RF,0.0,100.0,0.0,0.58,"raw_sum=1.0058; raw_components={""cash"": 0.0, ""equity"": 0.0, ""fixed_income"": 1.0, ""other"": 0.0058}; normalized_sum=100.58"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1164220854,LU1164220854,AXA World Funds - Euro Credit Total Return E Capitalisation EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0001,100.0001,0.0,0.976563,0.0,0.023438,0.0,97.6563,0.0,2.3438,True,True,,fixed_income,CORPORATE_BOND,RF,0.0,97.6563,0.0,2.3438,"raw_sum=1; raw_components={""cash"": 0.0, ""equity"": 0.0, ""fixed_income"": 0.976563, ""other"": 0.023438}; normalized_sum=100.0001"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1165644672,LU1165644672,IVO Funds - IVO Emerging Markets Corporate Debt EUR R Acc,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,0.9999,99.99,99.99,0.0038,0.9606,0.0321,0.0034,0.38,96.06,3.21,0.34,True,True,,fixed_income,EMERGING_MARKETS_BOND,RF,0.38,96.06,3.21,0.34,"raw_sum=0.9999; raw_components={""cash"": 0.0321, ""equity"": 0.0038, ""fixed_income"": 0.9606, ""other"": 0.0034}; normalized_sum=99.99"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1206943596,LU1206943596,Fidelity Active Strategy - FAST - Emerging Markets Fund A-ACC-EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,True,True,,equity,THEMATIC_EQUITY,RV,100.0,0.0,0.0,0.0,"raw_sum=1; raw_components={""cash"": 0.0, ""equity"": 1.0, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1213836080,LU1213836080,Fidelity Funds - Global Technology Fund A-Acc-EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0001,100.01,100.01,0.982,0.0019,0.0013,0.0149,98.2,0.19,0.13,1.49,True,True,,equity,SECTOR_EQUITY_TECH,RV,98.2,0.19,0.13,1.49,"raw_sum=1.0001; raw_components={""cash"": 0.0013, ""equity"": 0.982, ""fixed_income"": 0.0019, ""other"": 0.0149}; normalized_sum=100.01"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1223083087,LU1223083087,Schroder International Selection Fund Global Gold A Accumulation EUR Hedged,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9486,0.0024,0.047,0.002,94.86,0.24,4.7,0.2,True,True,,equity,THEMATIC_EQUITY,RV,94.86,0.24,4.7,0.2,"raw_sum=1; raw_components={""cash"": 0.047, ""equity"": 0.9486, ""fixed_income"": 0.0024, ""other"": 0.002}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1223084051,LU1223084051,Schroder International Selection Fund Global Gold A Accumulation PLN Hedged,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9486,0.0024,0.047,0.002,94.86,0.24,4.7,0.2,True,True,,equity,THEMATIC_EQUITY,RV,94.86,0.24,4.7,0.2,"raw_sum=1; raw_components={""cash"": 0.047, ""equity"": 0.9486, ""fixed_income"": 0.0024, ""other"": 0.002}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1244893696,LU1244893696,Edmond de Rothschild Fund - Big Data A-EUR accumulating,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9605,0.0046,0.0349,0.0,96.05,0.46,3.49,0.0,True,True,,equity,THEMATIC_EQUITY,RV,96.05,0.46,3.49,0.0,"raw_sum=1; raw_components={""cash"": 0.0349, ""equity"": 0.9605, ""fixed_income"": 0.0046, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1244895394,LU1244895394,Edmond de Rothschild Fund - Big Data R EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9487,0.0023,0.049,0.0,94.87,0.23,4.9,0.0,True,True,,equity,THEMATIC_EQUITY,RV,94.87,0.23,4.9,0.0,"raw_sum=1; raw_components={""cash"": 0.049, ""equity"": 0.9487, ""fixed_income"": 0.0023, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1245469744,LU1245469744,Flossbach von Storch - Multiple Opportunities II ET,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,0.9999,99.99,99.99,0.7808,0.0387,0.0783,0.1021,78.08,3.87,7.83,10.21,True,True,,allocation,FLEXIBLE_ALLOCATION,Mixto,78.08,3.87,7.83,10.21,"raw_sum=0.9999; raw_components={""cash"": 0.0783, ""equity"": 0.7808, ""fixed_income"": 0.0387, ""other"": 0.1021}; normalized_sum=99.99"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1254412460,LU1254412460,abrdn SICAV I - Indian Bond Fund A Acc EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.0,0.9759,0.0241,0.0,0.0,97.59,2.41,0.0,True,True,,fixed_income,CORPORATE_BOND,RF,0.0,97.59,2.41,0.0,"raw_sum=1; raw_components={""cash"": 0.0241, ""equity"": 0.0, ""fixed_income"": 0.9759, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1279334483,LU1279334483,Pictet - Robotics R EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,0.9999,99.99,99.99,0.9671,0.0009,0.0319,0.0,96.71,0.09,3.19,0.0,True,True,,equity,THEMATIC_EQUITY,RV,96.71,0.09,3.19,0.0,"raw_sum=0.9999; raw_components={""cash"": 0.0319, ""equity"": 0.9671, ""fixed_income"": 0.0009, ""other"": 0.0}; normalized_sum=99.99"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1295551144,LU1295551144,Capital Group New Perspective Fund (LUX) B (EUR),ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9628,0.0,0.0346,0.0026,96.28,0.0,3.46,0.26,True,True,,equity,GLOBAL_EQUITY,RV,96.28,0.0,3.46,0.26,"raw_sum=1; raw_components={""cash"": 0.0346, ""equity"": 0.9628, ""fixed_income"": 0.0, ""other"": 0.0026}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1299306321,LU1299306321,Carmignac Portfolio Sécurité AW EUR Acc,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0001,100.01,100.01,0.0,0.7586,0.2394,0.0021,0.0,75.86,23.94,0.21,True,True,,fixed_income,CORPORATE_BOND,RF,0.0,75.86,23.94,0.21,"raw_sum=1.0001; raw_components={""cash"": 0.2394, ""equity"": 0.0, ""fixed_income"": 0.7586, ""other"": 0.0021}; normalized_sum=100.01"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1299311164,LU1299311164,Carmignac Portfolio Investissement A EUR Acc,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9822,0.0,0.0178,0.0,98.22,0.0,1.78,0.0,True,True,,equity,GLOBAL_EQUITY,RV,98.22,0.0,1.78,0.0,"raw_sum=1; raw_components={""cash"": 0.0178, ""equity"": 0.9822, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1299311834,LU1299311834,Carmignac Portfolio Investissement E EUR Acc,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9863,0.0,0.0137,0.0,98.63,0.0,1.37,0.0,True,True,,equity,GLOBAL_EQUITY,RV,98.63,0.0,1.37,0.0,"raw_sum=1; raw_components={""cash"": 0.0137, ""equity"": 0.9863, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1301026388,LU1301026388,Sycomore Fund SICAV - Sycomore Europe Happy@Work RC EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9621,0.0006,0.0372,0.0001,96.21,0.06,3.72,0.01,True,True,,equity,THEMATIC_EQUITY,RV,96.21,0.06,3.72,0.01,"raw_sum=1; raw_components={""cash"": 0.0372, ""equity"": 0.9621, ""fixed_income"": 0.0006, ""other"": 0.0001}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1321847805,LU1321847805,BlackRock Strategic Funds - Emerging Markets Equity Strategies Fund E2 EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,0.9999,99.99,99.99,0.9786,0.0119,0.0094,0.0,97.86,1.19,0.94,0.0,True,True,,equity,THEMATIC_EQUITY,RV,97.86,1.19,0.94,0.0,"raw_sum=0.9999; raw_components={""cash"": 0.0094, ""equity"": 0.9786, ""fixed_income"": 0.0119, ""other"": 0.0}; normalized_sum=99.99"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1330191542,LU1330191542,Magallanes Value Investors UCITS European Equity R EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9318,0.0,0.0682,0.0,93.18,0.0,6.82,0.0,True,True,,equity,THEMATIC_EQUITY,RV,93.18,0.0,6.82,0.0,"raw_sum=1; raw_components={""cash"": 0.0682, ""equity"": 0.9318, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1333148903,LU1333148903,Azvalor Lux SICAV Azvalor International R,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9679,0.0095,0.0226,0.0,96.79,0.95,2.26,0.0,True,True,,equity,GLOBAL_EQUITY,RV,96.79,0.95,2.26,0.0,"raw_sum=1; raw_components={""cash"": 0.0226, ""equity"": 0.9679, ""fixed_income"": 0.0095, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1340702932,LU1340702932,MFS Meridian Funds - Global Opportunistic Bond Fund A1 EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.0,0.7456,0.2534,0.001,0.0,74.56,25.34,0.1,True,True,,fixed_income,CORPORATE_BOND,RF,0.0,74.56,25.34,0.1,"raw_sum=1; raw_components={""cash"": 0.2534, ""equity"": 0.0, ""fixed_income"": 0.7456, ""other"": 0.001}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1362999481,LU1362999481,Robeco High Yield Bonds D €,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0001,100.01,100.01,0.0006,0.9887,0.0065,0.0043,0.06,98.87,0.65,0.43,True,True,,fixed_income,HIGH_YIELD_BOND,RF,0.06,98.87,0.65,0.43,"raw_sum=1.0001; raw_components={""cash"": 0.0065, ""equity"": 0.0006, ""fixed_income"": 0.9887, ""other"": 0.0043}; normalized_sum=100.01"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1372006947,LU1372006947,Cobas LUX SICAV - Cobas Selection Fund Class P Acc EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,0.9999,99.99,99.99,0.9693,0.0121,0.0185,0.0,96.93,1.21,1.85,0.0,True,True,,equity,GLOBAL_EQUITY,RV,96.93,1.21,1.85,0.0,"raw_sum=0.9999; raw_components={""cash"": 0.0185, ""equity"": 0.9693, ""fixed_income"": 0.0121, ""other"": 0.0}; normalized_sum=99.99"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1378878430,LU1378878430,Morgan Stanley Investment Funds - Asia Opportunity Fund A,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.971145,0.008735,0.02012,0.0,97.1145,0.8735,2.012,0.0,True,True,,equity,THEMATIC_EQUITY,RV,97.1145,0.8735,2.012,0.0,"raw_sum=1; raw_components={""cash"": 0.02012, ""equity"": 0.971145, ""fixed_income"": 0.008735, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1391767586,LU1391767586,Fidelity Funds - Global Financial Services Fund A-Acc-EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9827,0.0016,0.0045,0.0112,98.27,0.16,0.45,1.12,True,True,,equity,SECTOR_EQUITY_FINANCIALS,RV,98.27,0.16,0.45,1.12,"raw_sum=1; raw_components={""cash"": 0.0045, ""equity"": 0.9827, ""fixed_income"": 0.0016, ""other"": 0.0112}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1442549025,LU1442549025,MFS Meridian Funds - Prudent Capital Fund A1 EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.5717,0.2872,0.099,0.0421,57.17,28.72,9.9,4.21,True,True,,allocation,FLEXIBLE_ALLOCATION,Mixto,57.17,28.72,9.9,4.21,"raw_sum=1; raw_components={""cash"": 0.099, ""equity"": 0.5717, ""fixed_income"": 0.2872, ""other"": 0.0421}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1481583711,LU1481583711,Flossbach von Storch - Bond Opportunities RT,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.0034,0.9419,0.041,0.0137,0.34,94.19,4.1,1.37,True,True,,fixed_income,CORPORATE_BOND,RF,0.34,94.19,4.1,1.37,"raw_sum=1; raw_components={""cash"": 0.041, ""equity"": 0.0034, ""fixed_income"": 0.9419, ""other"": 0.0137}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1486845537,LU1486845537,ODDO BHF Euro Credit Short Duration CR-EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.0,0.9224,0.0776,0.0,0.0,92.24,7.76,0.0,True,True,,fixed_income,HIGH_YIELD_BOND,RF,0.0,92.24,7.76,0.0,"raw_sum=1; raw_components={""cash"": 0.0776, ""equity"": 0.0, ""fixed_income"": 0.9224, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1529955046,LU1529955046,Eurizon Fund - Bond Aggregate RMB Class R EUR Acc,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0019,100.19,100.19,0.0019,1.0,0.0,0.0,0.19,100.0,0.0,0.0,True,True,,fixed_income,CORPORATE_BOND,RF,0.19,100.0,0.0,0.0,"raw_sum=1.0019; raw_components={""cash"": 0.0, ""equity"": 0.0019, ""fixed_income"": 1.0, ""other"": 0.0}; normalized_sum=100.19"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1542714578,LU1542714578,Goldman Sachs Europe Sustainable Equity - X Cap EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0001,100.01,100.01,0.9675,0.0,0.0071,0.0255,96.75,0.0,0.71,2.55,True,True,,equity,THEMATIC_EQUITY,RV,96.75,0.0,0.71,2.55,"raw_sum=1.0001; raw_components={""cash"": 0.0071, ""equity"": 0.9675, ""fixed_income"": 0.0, ""other"": 0.0255}; normalized_sum=100.01"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1548497699,LU1548497699,Allianz Global Investors Fund - Allianz Global Artificial Intelligence AT EUR,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9659,0.0023,0.0266,0.0052,96.59,0.23,2.66,0.52,True,True,,equity,THEMATIC_EQUITY,RV,96.59,0.23,2.66,0.52,"raw_sum=1; raw_components={""cash"": 0.0266, ""equity"": 0.9659, ""fixed_income"": 0.0023, ""other"": 0.0052}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1578889864,LU1578889864,Ninety One Global Strategy Fund - Global Gold Fund A Acc EUR Hedged(Reference),ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.9948,0.0001,0.0051,0.0,99.48,0.01,0.51,0.0,True,True,,equity,THEMATIC_EQUITY,RV,99.48,0.01,0.51,0.0,"raw_sum=1; raw_components={""cash"": 0.0051, ""equity"": 0.9948, ""fixed_income"": 0.0001, ""other"": 0.0}; normalized_sum=100"
BDB-SEM-1,2026-05-07T04:31:46.263559+00:00,LU1582988306,LU1582988306,M&G (Lux) Dynamic Allocation Fund EUR B Acc,ASSET_MIX_SCALE_0_1_SUSPECTED,HIGH_CONFIDENCE_SCALE_FIX,raw_sum_0_1_and_x100_sum_valid,scale_0_1,1.0,100.0,100.0,0.2032,0.3872,0.3599,0.0497,20.32,38.72,35.99,4.97,True,True,,allocation,FLEXIBLE_ALLOCATION,Mixto,20.32,38.72,35.99,4.97,"raw_sum=1; raw_components={""cash"": 0.3599, ""equity"": 0.2032, ""fixed_income"": 0.3872, ""other"": 0.0497}; normalized_sum=100"
